product_id,name,category,subcategory,price,avg_rating,rating_count,description
11752,Pet Supplies Product 11752,Pet Supplies,Toys,26.82,4.2,1186,This is a Toys product in the Pet Supplies category.
11753,Pet Supplies Product 11753,Pet Supplies,Toys,8.1,4.5,84,This is a Toys product in the Pet Supplies category.
11754,Pet Supplies Product 11754,Pet Supplies,Toys,7.04,4.8,493,This is a Toys product in the Pet Supplies category.
11755,Pet Supplies Product 11755,Pet Supplies,Toys,10.18,4.0,440,This is a Toys product in the Pet Supplies category.
11756,Pet Supplies Product 11756,Pet Supplies,Health,7.26,4.0,148,This is a Health product in the Pet Supplies category.
11757,Pet Supplies Product 11757,Pet Supplies,Food,6.16,5.0,112,This is a Food product in the Pet Supplies category.
11758,Pet Supplies Product 11758,Pet Supplies,Accessories,19.26,4.4,474,This is a Accessories product in the Pet Supplies category.
11759,Pet Supplies Product 11759,Pet Supplies,Grooming,8.4,4.5,130,This is a Grooming product in the Pet Supplies category.
11760,Pet Supplies Product 11760,Pet Supplies,Toys,23.59,2.9,32,This is a Toys product in the Pet Supplies category.
11761,Pet Supplies Product 11761,Pet Supplies,Health,8.64,4.8,96,This is a Health product in the Pet Supplies category.
11762,Pet Supplies Product 11762,Pet Supplies,Accessories,11.5,4.1,219,This is a Accessories product in the Pet Supplies category.
11763,Pet Supplies Product 11763,Pet Supplies,Grooming,28.08,4.5,29,This is a Grooming product in the Pet Supplies category.
11764,Pet Supplies Product 11764,Pet Supplies,Health,5.27,4.4,219,This is a Health product in the Pet Supplies category.
11765,Pet Supplies Product 11765,Pet Supplies,Food,18.21,4.2,172,This is a Food product in the Pet Supplies category.
11766,Pet Supplies Product 11766,Pet Supplies,Toys,12.6,4.0,121,This is a Toys product in the Pet Supplies category.
11767,Pet Supplies Product 11767,Pet Supplies,Health,8.82,4.5,35,This is a Health product in the Pet Supplies category.
11768,Pet Supplies Product 11768,Pet Supplies,Toys,5.29,4.6,45,This is a Toys product in the Pet Supplies category.
11769,Pet Supplies Product 11769,Pet Supplies,Food,19.53,4.1,58,This is a Food product in the Pet Supplies category.
11770,Pet Supplies Product 11770,Pet Supplies,Accessories,20.43,4.6,367,This is a Accessories product in the Pet Supplies category.
11771,Pet Supplies Product 11771,Pet Supplies,Grooming,14.51,3.6,23,This is a Grooming product in the Pet Supplies category.
11772,Pet Supplies Product 11772,Pet Supplies,Accessories,9.17,4.0,181,This is a Accessories product in the Pet Supplies category.
11773,Pet Supplies Product 11773,Pet Supplies,Food,16.33,4.4,89,This is a Food product in the Pet Supplies category.
11774,Pet Supplies Product 11774,Pet Supplies,Grooming,21.4,3.9,68,This is a Grooming product in the Pet Supplies category.
11775,Pet Supplies Product 11775,Pet Supplies,Grooming,11.55,4.3,635,This is a Grooming product in the Pet Supplies category.
11776,Pet Supplies Product 11776,Pet Supplies,Grooming,13.73,5.0,214,This is a Grooming product in the Pet Supplies category.
11777,Pet Supplies Product 11777,Pet Supplies,Health,5.71,3.9,373,This is a Health product in the Pet Supplies category.
11778,Pet Supplies Product 11778,Pet Supplies,Grooming,6.68,4.1,335,This is a Grooming product in the Pet Supplies category.
11779,Pet Supplies Product 11779,Pet Supplies,Grooming,17.85,4.7,139,This is a Grooming product in the Pet Supplies category.
11780,Pet Supplies Product 11780,Pet Supplies,Accessories,7.84,4.2,356,This is a Accessories product in the Pet Supplies category.
11781,Pet Supplies Product 11781,Pet Supplies,Health,13.18,4.3,351,This is a Health product in the Pet Supplies category.
11782,Pet Supplies Product 11782,Pet Supplies,Accessories,17.11,4.5,39,This is a Accessories product in the Pet Supplies category.
11783,Pet Supplies Product 11783,Pet Supplies,Accessories,8.25,3.5,122,This is a Accessories product in the Pet Supplies category.
11784,Pet Supplies Product 11784,Pet Supplies,Grooming,11.51,4.3,22,This is a Grooming product in the Pet Supplies category.
11785,Pet Supplies Product 11785,Pet Supplies,Food,13.45,3.6,26,This is a Food product in the Pet Supplies category.
11786,Pet Supplies Product 11786,Pet Supplies,Grooming,10.07,4.2,216,This is a Grooming product in the Pet Supplies category.
11787,Pet Supplies Product 11787,Pet Supplies,Accessories,7.18,4.5,153,This is a Accessories product in the Pet Supplies category.
11788,Pet Supplies Product 11788,Pet Supplies,Food,31.59,3.6,459,This is a Food product in the Pet Supplies category.
11789,Pet Supplies Product 11789,Pet Supplies,Health,9.26,4.2,347,This is a Health product in the Pet Supplies category.
11790,Pet Supplies Product 11790,Pet Supplies,Grooming,8.2,3.6,402,This is a Grooming product in the Pet Supplies category.
11791,Pet Supplies Product 11791,Pet Supplies,Grooming,20.47,3.8,234,This is a Grooming product in the Pet Supplies category.
11792,Pet Supplies Product 11792,Pet Supplies,Toys,12.88,3.7,57,This is a Toys product in the Pet Supplies category.
11793,Pet Supplies Product 11793,Pet Supplies,Grooming,16.13,5.0,69,This is a Grooming product in the Pet Supplies category.
11794,Pet Supplies Product 11794,Pet Supplies,Toys,10.45,4.0,345,This is a Toys product in the Pet Supplies category.
11795,Pet Supplies Product 11795,Pet Supplies,Toys,9.65,4.2,72,This is a Toys product in the Pet Supplies category.
11796,Pet Supplies Product 11796,Pet Supplies,Food,11.61,4.2,388,This is a Food product in the Pet Supplies category.
11797,Pet Supplies Product 11797,Pet Supplies,Grooming,12.17,3.3,12,This is a Grooming product in the Pet Supplies category.
11798,Pet Supplies Product 11798,Pet Supplies,Health,9.45,4.2,168,This is a Health product in the Pet Supplies category.
11799,Pet Supplies Product 11799,Pet Supplies,Accessories,7.08,3.8,107,This is a Accessories product in the Pet Supplies category.
11800,Pet Supplies Product 11800,Pet Supplies,Health,17.37,3.6,26,This is a Health product in the Pet Supplies category.
11801,Pet Supplies Product 11801,Pet Supplies,Accessories,18.91,4.3,173,This is a Accessories product in the Pet Supplies category.
11802,Pet Supplies Product 11802,Pet Supplies,Accessories,13.77,4.7,264,This is a Accessories product in the Pet Supplies category.
11803,Pet Supplies Product 11803,Pet Supplies,Toys,7.35,4.3,183,This is a Toys product in the Pet Supplies category.
11804,Pet Supplies Product 11804,Pet Supplies,Health,7.26,3.9,277,This is a Health product in the Pet Supplies category.
11805,Pet Supplies Product 11805,Pet Supplies,Accessories,6.83,3.8,12,This is a Accessories product in the Pet Supplies category.
11806,Pet Supplies Product 11806,Pet Supplies,Grooming,13.81,4.0,54,This is a Grooming product in the Pet Supplies category.
11807,Pet Supplies Product 11807,Pet Supplies,Grooming,18.95,4.7,416,This is a Grooming product in the Pet Supplies category.
11808,Pet Supplies Product 11808,Pet Supplies,Food,6.59,4.5,239,This is a Food product in the Pet Supplies category.
11809,Pet Supplies Product 11809,Pet Supplies,Grooming,16.54,5.0,126,This is a Grooming product in the Pet Supplies category.
11810,Pet Supplies Product 11810,Pet Supplies,Food,23.77,3.9,57,This is a Food product in the Pet Supplies category.
11811,Pet Supplies Product 11811,Pet Supplies,Toys,10.98,5.0,101,This is a Toys product in the Pet Supplies category.
11812,Pet Supplies Product 11812,Pet Supplies,Accessories,23.89,4.2,370,This is a Accessories product in the Pet Supplies category.
11813,Pet Supplies Product 11813,Pet Supplies,Health,5.64,3.8,438,This is a Health product in the Pet Supplies category.
11814,Pet Supplies Product 11814,Pet Supplies,Health,3.67,3.8,395,This is a Health product in the Pet Supplies category.
11815,Pet Supplies Product 11815,Pet Supplies,Food,7.58,4.6,419,This is a Food product in the Pet Supplies category.
11816,Pet Supplies Product 11816,Pet Supplies,Grooming,4.49,4.0,76,This is a Grooming product in the Pet Supplies category.
11817,Pet Supplies Product 11817,Pet Supplies,Accessories,8.3,3.2,126,This is a Accessories product in the Pet Supplies category.
11818,Pet Supplies Product 11818,Pet Supplies,Toys,24.17,4.6,76,This is a Toys product in the Pet Supplies category.
11819,Pet Supplies Product 11819,Pet Supplies,Health,35.19,4.5,115,This is a Health product in the Pet Supplies category.
11820,Pet Supplies Product 11820,Pet Supplies,Grooming,6.78,4.2,1853,This is a Grooming product in the Pet Supplies category.
11821,Pet Supplies Product 11821,Pet Supplies,Food,22.49,5.0,154,This is a Food product in the Pet Supplies category.
11822,Pet Supplies Product 11822,Pet Supplies,Toys,28.96,4.7,481,This is a Toys product in the Pet Supplies category.
11823,Pet Supplies Product 11823,Pet Supplies,Health,22.03,4.2,404,This is a Health product in the Pet Supplies category.
11824,Pet Supplies Product 11824,Pet Supplies,Grooming,17.79,4.5,76,This is a Grooming product in the Pet Supplies category.
11825,Pet Supplies Product 11825,Pet Supplies,Toys,44.84,5.0,152,This is a Toys product in the Pet Supplies category.
11826,Pet Supplies Product 11826,Pet Supplies,Grooming,10.86,4.1,170,This is a Grooming product in the Pet Supplies category.
11827,Pet Supplies Product 11827,Pet Supplies,Food,10.59,4.2,193,This is a Food product in the Pet Supplies category.
11828,Pet Supplies Product 11828,Pet Supplies,Toys,9.53,4.7,155,This is a Toys product in the Pet Supplies category.
11829,Pet Supplies Product 11829,Pet Supplies,Food,25.15,5.0,892,This is a Food product in the Pet Supplies category.
11830,Pet Supplies Product 11830,Pet Supplies,Food,11.85,4.3,65,This is a Food product in the Pet Supplies category.
11831,Pet Supplies Product 11831,Pet Supplies,Health,5.16,3.7,921,This is a Health product in the Pet Supplies category.
11832,Pet Supplies Product 11832,Pet Supplies,Grooming,25.53,3.4,49,This is a Grooming product in the Pet Supplies category.
11833,Pet Supplies Product 11833,Pet Supplies,Food,16.52,3.7,300,This is a Food product in the Pet Supplies category.
11834,Pet Supplies Product 11834,Pet Supplies,Grooming,13.06,3.8,131,This is a Grooming product in the Pet Supplies category.
11835,Pet Supplies Product 11835,Pet Supplies,Health,24.81,3.5,160,This is a Health product in the Pet Supplies category.
11836,Pet Supplies Product 11836,Pet Supplies,Grooming,16.06,4.7,199,This is a Grooming product in the Pet Supplies category.
11837,Pet Supplies Product 11837,Pet Supplies,Accessories,4.65,4.1,270,This is a Accessories product in the Pet Supplies category.
11838,Pet Supplies Product 11838,Pet Supplies,Grooming,5.74,4.2,44,This is a Grooming product in the Pet Supplies category.
11839,Pet Supplies Product 11839,Pet Supplies,Accessories,12.48,5.0,49,This is a Accessories product in the Pet Supplies category.
11840,Pet Supplies Product 11840,Pet Supplies,Food,14.37,3.5,151,This is a Food product in the Pet Supplies category.
11841,Pet Supplies Product 11841,Pet Supplies,Toys,7.75,2.7,77,This is a Toys product in the Pet Supplies category.
11842,Pet Supplies Product 11842,Pet Supplies,Health,32.31,4.2,302,This is a Health product in the Pet Supplies category.
11843,Pet Supplies Product 11843,Pet Supplies,Food,7.35,3.9,17,This is a Food product in the Pet Supplies category.
11844,Pet Supplies Product 11844,Pet Supplies,Food,10.93,4.5,288,This is a Food product in the Pet Supplies category.
11845,Pet Supplies Product 11845,Pet Supplies,Health,7.8,4.1,116,This is a Health product in the Pet Supplies category.
11846,Pet Supplies Product 11846,Pet Supplies,Toys,17.51,4.3,579,This is a Toys product in the Pet Supplies category.
11847,Pet Supplies Product 11847,Pet Supplies,Toys,9.16,4.9,84,This is a Toys product in the Pet Supplies category.
11848,Pet Supplies Product 11848,Pet Supplies,Food,14.6,4.4,80,This is a Food product in the Pet Supplies category.
11849,Pet Supplies Product 11849,Pet Supplies,Toys,3.17,3.9,568,This is a Toys product in the Pet Supplies category.
11850,Pet Supplies Product 11850,Pet Supplies,Grooming,8.2,4.3,58,This is a Grooming product in the Pet Supplies category.
11851,Pet Supplies Product 11851,Pet Supplies,Toys,9.04,3.3,41,This is a Toys product in the Pet Supplies category.
11852,Pet Supplies Product 11852,Pet Supplies,Toys,3.87,3.5,334,This is a Toys product in the Pet Supplies category.
11853,Pet Supplies Product 11853,Pet Supplies,Grooming,11.42,4.0,103,This is a Grooming product in the Pet Supplies category.
11854,Pet Supplies Product 11854,Pet Supplies,Grooming,9.61,3.9,54,This is a Grooming product in the Pet Supplies category.
11855,Pet Supplies Product 11855,Pet Supplies,Toys,7.6,4.3,57,This is a Toys product in the Pet Supplies category.
11856,Pet Supplies Product 11856,Pet Supplies,Food,8.3,4.9,186,This is a Food product in the Pet Supplies category.
11857,Pet Supplies Product 11857,Pet Supplies,Food,11.43,3.8,398,This is a Food product in the Pet Supplies category.
11858,Pet Supplies Product 11858,Pet Supplies,Health,9.31,3.9,43,This is a Health product in the Pet Supplies category.
11859,Pet Supplies Product 11859,Pet Supplies,Health,24.2,4.8,272,This is a Health product in the Pet Supplies category.
11860,Pet Supplies Product 11860,Pet Supplies,Health,42.64,3.5,383,This is a Health product in the Pet Supplies category.
11861,Pet Supplies Product 11861,Pet Supplies,Grooming,14.25,4.6,76,This is a Grooming product in the Pet Supplies category.
11862,Pet Supplies Product 11862,Pet Supplies,Toys,14.76,4.7,210,This is a Toys product in the Pet Supplies category.
11863,Pet Supplies Product 11863,Pet Supplies,Health,9.12,5.0,221,This is a Health product in the Pet Supplies category.
11864,Pet Supplies Product 11864,Pet Supplies,Accessories,13.08,4.0,178,This is a Accessories product in the Pet Supplies category.
11865,Pet Supplies Product 11865,Pet Supplies,Toys,15.48,4.4,62,This is a Toys product in the Pet Supplies category.
11866,Pet Supplies Product 11866,Pet Supplies,Accessories,9.77,3.9,126,This is a Accessories product in the Pet Supplies category.
11867,Pet Supplies Product 11867,Pet Supplies,Health,18.19,3.6,110,This is a Health product in the Pet Supplies category.
11868,Pet Supplies Product 11868,Pet Supplies,Toys,20.51,4.0,422,This is a Toys product in the Pet Supplies category.
11869,Pet Supplies Product 11869,Pet Supplies,Grooming,8.39,3.4,233,This is a Grooming product in the Pet Supplies category.
11870,Pet Supplies Product 11870,Pet Supplies,Toys,24.81,3.1,120,This is a Toys product in the Pet Supplies category.
11871,Pet Supplies Product 11871,Pet Supplies,Grooming,19.79,4.7,315,This is a Grooming product in the Pet Supplies category.
11872,Pet Supplies Product 11872,Pet Supplies,Accessories,10.67,3.8,241,This is a Accessories product in the Pet Supplies category.
11873,Pet Supplies Product 11873,Pet Supplies,Food,27.04,4.7,37,This is a Food product in the Pet Supplies category.
11874,Pet Supplies Product 11874,Pet Supplies,Food,34.54,4.6,1008,This is a Food product in the Pet Supplies category.
11875,Pet Supplies Product 11875,Pet Supplies,Grooming,7.69,3.5,30,This is a Grooming product in the Pet Supplies category.
11876,Pet Supplies Product 11876,Pet Supplies,Grooming,15.76,4.3,55,This is a Grooming product in the Pet Supplies category.
11877,Pet Supplies Product 11877,Pet Supplies,Health,8.77,4.6,800,This is a Health product in the Pet Supplies category.
11878,Pet Supplies Product 11878,Pet Supplies,Food,20.98,3.8,209,This is a Food product in the Pet Supplies category.
11879,Pet Supplies Product 11879,Pet Supplies,Health,9.39,3.7,191,This is a Health product in the Pet Supplies category.
11880,Pet Supplies Product 11880,Pet Supplies,Toys,5.53,4.9,133,This is a Toys product in the Pet Supplies category.
11881,Pet Supplies Product 11881,Pet Supplies,Grooming,15.75,4.7,49,This is a Grooming product in the Pet Supplies category.
11882,Pet Supplies Product 11882,Pet Supplies,Health,5.16,3.6,446,This is a Health product in the Pet Supplies category.
11883,Pet Supplies Product 11883,Pet Supplies,Grooming,25.73,4.6,177,This is a Grooming product in the Pet Supplies category.
11884,Pet Supplies Product 11884,Pet Supplies,Grooming,13.69,4.2,226,This is a Grooming product in the Pet Supplies category.
11885,Pet Supplies Product 11885,Pet Supplies,Accessories,21.84,4.9,120,This is a Accessories product in the Pet Supplies category.
11886,Pet Supplies Product 11886,Pet Supplies,Health,11.52,3.8,531,This is a Health product in the Pet Supplies category.
11887,Pet Supplies Product 11887,Pet Supplies,Food,12.48,4.5,115,This is a Food product in the Pet Supplies category.
11888,Pet Supplies Product 11888,Pet Supplies,Toys,9.38,3.7,67,This is a Toys product in the Pet Supplies category.
11889,Pet Supplies Product 11889,Pet Supplies,Food,11.75,3.8,70,This is a Food product in the Pet Supplies category.
11890,Pet Supplies Product 11890,Pet Supplies,Food,16.98,4.0,461,This is a Food product in the Pet Supplies category.
11891,Pet Supplies Product 11891,Pet Supplies,Food,6.25,3.5,179,This is a Food product in the Pet Supplies category.
11892,Pet Supplies Product 11892,Pet Supplies,Accessories,12.83,4.9,243,This is a Accessories product in the Pet Supplies category.
11893,Pet Supplies Product 11893,Pet Supplies,Toys,5.24,4.1,40,This is a Toys product in the Pet Supplies category.
11894,Pet Supplies Product 11894,Pet Supplies,Health,26.34,4.6,108,This is a Health product in the Pet Supplies category.
11895,Pet Supplies Product 11895,Pet Supplies,Accessories,11.23,3.5,139,This is a Accessories product in the Pet Supplies category.
11896,Pet Supplies Product 11896,Pet Supplies,Grooming,7.46,4.0,12,This is a Grooming product in the Pet Supplies category.
11897,Pet Supplies Product 11897,Pet Supplies,Health,7.78,5.0,108,This is a Health product in the Pet Supplies category.
11898,Pet Supplies Product 11898,Pet Supplies,Grooming,6.65,3.5,31,This is a Grooming product in the Pet Supplies category.
11899,Pet Supplies Product 11899,Pet Supplies,Accessories,9.57,4.8,423,This is a Accessories product in the Pet Supplies category.
11900,Pet Supplies Product 11900,Pet Supplies,Accessories,12.26,3.7,132,This is a Accessories product in the Pet Supplies category.
11901,Pet Supplies Product 11901,Pet Supplies,Health,22.95,5.0,46,This is a Health product in the Pet Supplies category.
11902,Pet Supplies Product 11902,Pet Supplies,Toys,18.3,4.0,368,This is a Toys product in the Pet Supplies category.
11903,Pet Supplies Product 11903,Pet Supplies,Accessories,12.51,4.2,8,This is a Accessories product in the Pet Supplies category.
11904,Pet Supplies Product 11904,Pet Supplies,Health,19.71,3.4,286,This is a Health product in the Pet Supplies category.
11905,Pet Supplies Product 11905,Pet Supplies,Health,12.42,3.6,135,This is a Health product in the Pet Supplies category.
11906,Pet Supplies Product 11906,Pet Supplies,Food,9.72,3.5,519,This is a Food product in the Pet Supplies category.
11907,Pet Supplies Product 11907,Pet Supplies,Toys,10.86,5.0,272,This is a Toys product in the Pet Supplies category.
11908,Pet Supplies Product 11908,Pet Supplies,Health,8.49,4.8,210,This is a Health product in the Pet Supplies category.
11909,Pet Supplies Product 11909,Pet Supplies,Food,12.29,3.2,370,This is a Food product in the Pet Supplies category.
11910,Pet Supplies Product 11910,Pet Supplies,Grooming,17.55,3.8,115,This is a Grooming product in the Pet Supplies category.
11911,Pet Supplies Product 11911,Pet Supplies,Accessories,9.06,4.7,216,This is a Accessories product in the Pet Supplies category.
11912,Pet Supplies Product 11912,Pet Supplies,Toys,11.44,3.7,42,This is a Toys product in the Pet Supplies category.
11913,Pet Supplies Product 11913,Pet Supplies,Toys,25.08,4.7,11,This is a Toys product in the Pet Supplies category.
11914,Pet Supplies Product 11914,Pet Supplies,Accessories,20.33,4.0,237,This is a Accessories product in the Pet Supplies category.
11915,Pet Supplies Product 11915,Pet Supplies,Food,6.17,4.7,166,This is a Food product in the Pet Supplies category.
11916,Pet Supplies Product 11916,Pet Supplies,Health,9.86,3.4,30,This is a Health product in the Pet Supplies category.
11917,Pet Supplies Product 11917,Pet Supplies,Health,23.72,4.5,56,This is a Health product in the Pet Supplies category.
11918,Pet Supplies Product 11918,Pet Supplies,Health,15.89,4.7,642,This is a Health product in the Pet Supplies category.
11919,Pet Supplies Product 11919,Pet Supplies,Health,17.97,3.4,210,This is a Health product in the Pet Supplies category.
11920,Pet Supplies Product 11920,Pet Supplies,Toys,8.27,3.4,392,This is a Toys product in the Pet Supplies category.
11921,Pet Supplies Product 11921,Pet Supplies,Food,6.76,3.7,135,This is a Food product in the Pet Supplies category.
11922,Pet Supplies Product 11922,Pet Supplies,Health,3.65,4.7,467,This is a Health product in the Pet Supplies category.
11923,Pet Supplies Product 11923,Pet Supplies,Toys,10.73,3.4,166,This is a Toys product in the Pet Supplies category.
11924,Pet Supplies Product 11924,Pet Supplies,Grooming,12.79,3.9,144,This is a Grooming product in the Pet Supplies category.
11925,Pet Supplies Product 11925,Pet Supplies,Health,3.51,4.4,27,This is a Health product in the Pet Supplies category.
11926,Pet Supplies Product 11926,Pet Supplies,Health,9.06,3.7,66,This is a Health product in the Pet Supplies category.
11927,Pet Supplies Product 11927,Pet Supplies,Health,10.24,4.2,432,This is a Health product in the Pet Supplies category.
11928,Pet Supplies Product 11928,Pet Supplies,Health,7.21,4.2,181,This is a Health product in the Pet Supplies category.
11929,Pet Supplies Product 11929,Pet Supplies,Toys,9.46,4.3,1798,This is a Toys product in the Pet Supplies category.
11930,Pet Supplies Product 11930,Pet Supplies,Health,9.77,4.0,62,This is a Health product in the Pet Supplies category.
11931,Pet Supplies Product 11931,Pet Supplies,Health,7.9,4.4,23,This is a Health product in the Pet Supplies category.
11932,Pet Supplies Product 11932,Pet Supplies,Grooming,14.14,3.8,342,This is a Grooming product in the Pet Supplies category.
11933,Pet Supplies Product 11933,Pet Supplies,Accessories,21.82,4.2,87,This is a Accessories product in the Pet Supplies category.
11934,Pet Supplies Product 11934,Pet Supplies,Food,27.48,4.1,36,This is a Food product in the Pet Supplies category.
11935,Pet Supplies Product 11935,Pet Supplies,Grooming,11.6,4.8,165,This is a Grooming product in the Pet Supplies category.
11936,Pet Supplies Product 11936,Pet Supplies,Health,26.27,4.0,80,This is a Health product in the Pet Supplies category.
11937,Pet Supplies Product 11937,Pet Supplies,Health,16.76,4.2,310,This is a Health product in the Pet Supplies category.
11938,Pet Supplies Product 11938,Pet Supplies,Food,17.28,4.8,522,This is a Food product in the Pet Supplies category.
11939,Pet Supplies Product 11939,Pet Supplies,Health,10.7,4.0,90,This is a Health product in the Pet Supplies category.
11940,Pet Supplies Product 11940,Pet Supplies,Accessories,19.95,4.9,211,This is a Accessories product in the Pet Supplies category.
11941,Pet Supplies Product 11941,Pet Supplies,Health,7.72,3.4,244,This is a Health product in the Pet Supplies category.
11942,Pet Supplies Product 11942,Pet Supplies,Accessories,21.81,4.5,106,This is a Accessories product in the Pet Supplies category.
11943,Pet Supplies Product 11943,Pet Supplies,Grooming,6.29,4.2,129,This is a Grooming product in the Pet Supplies category.
11944,Pet Supplies Product 11944,Pet Supplies,Health,11.97,3.8,246,This is a Health product in the Pet Supplies category.
11945,Pet Supplies Product 11945,Pet Supplies,Food,16.68,3.6,301,This is a Food product in the Pet Supplies category.
11946,Pet Supplies Product 11946,Pet Supplies,Food,16.95,4.5,1130,This is a Food product in the Pet Supplies category.
11947,Pet Supplies Product 11947,Pet Supplies,Accessories,21.62,4.6,74,This is a Accessories product in the Pet Supplies category.
11948,Pet Supplies Product 11948,Pet Supplies,Health,10.54,4.3,152,This is a Health product in the Pet Supplies category.
11949,Pet Supplies Product 11949,Pet Supplies,Accessories,7.09,4.2,299,This is a Accessories product in the Pet Supplies category.
11950,Pet Supplies Product 11950,Pet Supplies,Grooming,14.3,3.6,408,This is a Grooming product in the Pet Supplies category.
11951,Pet Supplies Product 11951,Pet Supplies,Accessories,9.16,4.2,166,This is a Accessories product in the Pet Supplies category.
11952,Pet Supplies Product 11952,Pet Supplies,Accessories,7.0,4.3,133,This is a Accessories product in the Pet Supplies category.
11953,Pet Supplies Product 11953,Pet Supplies,Health,9.23,4.2,160,This is a Health product in the Pet Supplies category.
11954,Pet Supplies Product 11954,Pet Supplies,Health,27.56,4.7,1007,This is a Health product in the Pet Supplies category.
11955,Pet Supplies Product 11955,Pet Supplies,Toys,11.98,4.5,26,This is a Toys product in the Pet Supplies category.
11956,Pet Supplies Product 11956,Pet Supplies,Accessories,9.78,4.0,134,This is a Accessories product in the Pet Supplies category.
11957,Pet Supplies Product 11957,Pet Supplies,Accessories,12.86,3.8,411,This is a Accessories product in the Pet Supplies category.
11958,Pet Supplies Product 11958,Pet Supplies,Health,23.66,4.7,69,This is a Health product in the Pet Supplies category.
11959,Pet Supplies Product 11959,Pet Supplies,Food,12.8,4.5,38,This is a Food product in the Pet Supplies category.
11960,Pet Supplies Product 11960,Pet Supplies,Food,5.42,4.8,114,This is a Food product in the Pet Supplies category.
11961,Pet Supplies Product 11961,Pet Supplies,Health,9.18,4.3,172,This is a Health product in the Pet Supplies category.
11962,Pet Supplies Product 11962,Pet Supplies,Food,14.83,4.7,422,This is a Food product in the Pet Supplies category.
11963,Pet Supplies Product 11963,Pet Supplies,Toys,19.52,3.6,133,This is a Toys product in the Pet Supplies category.
11964,Pet Supplies Product 11964,Pet Supplies,Toys,19.4,3.9,181,This is a Toys product in the Pet Supplies category.
11965,Pet Supplies Product 11965,Pet Supplies,Toys,17.04,4.9,208,This is a Toys product in the Pet Supplies category.
11966,Pet Supplies Product 11966,Pet Supplies,Accessories,15.38,3.7,68,This is a Accessories product in the Pet Supplies category.
11967,Pet Supplies Product 11967,Pet Supplies,Toys,28.48,4.8,709,This is a Toys product in the Pet Supplies category.
11968,Pet Supplies Product 11968,Pet Supplies,Grooming,9.68,3.0,179,This is a Grooming product in the Pet Supplies category.
11969,Pet Supplies Product 11969,Pet Supplies,Grooming,19.16,4.4,144,This is a Grooming product in the Pet Supplies category.
11970,Pet Supplies Product 11970,Pet Supplies,Health,13.05,4.8,218,This is a Health product in the Pet Supplies category.
11971,Pet Supplies Product 11971,Pet Supplies,Accessories,11.53,4.3,328,This is a Accessories product in the Pet Supplies category.
11972,Pet Supplies Product 11972,Pet Supplies,Grooming,12.81,3.5,509,This is a Grooming product in the Pet Supplies category.
11973,Pet Supplies Product 11973,Pet Supplies,Accessories,16.84,3.6,116,This is a Accessories product in the Pet Supplies category.
11974,Pet Supplies Product 11974,Pet Supplies,Toys,7.69,3.2,148,This is a Toys product in the Pet Supplies category.
11975,Pet Supplies Product 11975,Pet Supplies,Accessories,12.74,4.6,74,This is a Accessories product in the Pet Supplies category.
11976,Pet Supplies Product 11976,Pet Supplies,Food,23.73,4.2,450,This is a Food product in the Pet Supplies category.
11977,Pet Supplies Product 11977,Pet Supplies,Grooming,14.76,4.4,60,This is a Grooming product in the Pet Supplies category.
11978,Pet Supplies Product 11978,Pet Supplies,Grooming,12.62,4.1,151,This is a Grooming product in the Pet Supplies category.
11979,Pet Supplies Product 11979,Pet Supplies,Toys,10.3,4.8,143,This is a Toys product in the Pet Supplies category.
11980,Pet Supplies Product 11980,Pet Supplies,Accessories,16.74,4.6,27,This is a Accessories product in the Pet Supplies category.
11981,Pet Supplies Product 11981,Pet Supplies,Toys,11.49,3.9,34,This is a Toys product in the Pet Supplies category.
11982,Pet Supplies Product 11982,Pet Supplies,Toys,12.33,4.1,58,This is a Toys product in the Pet Supplies category.
11983,Pet Supplies Product 11983,Pet Supplies,Accessories,14.43,3.8,74,This is a Accessories product in the Pet Supplies category.
11984,Pet Supplies Product 11984,Pet Supplies,Grooming,20.63,4.0,60,This is a Grooming product in the Pet Supplies category.
11985,Pet Supplies Product 11985,Pet Supplies,Toys,11.33,4.3,34,This is a Toys product in the Pet Supplies category.
11986,Pet Supplies Product 11986,Pet Supplies,Toys,28.93,3.9,22,This is a Toys product in the Pet Supplies category.
11987,Pet Supplies Product 11987,Pet Supplies,Toys,14.46,3.3,45,This is a Toys product in the Pet Supplies category.
11988,Pet Supplies Product 11988,Pet Supplies,Health,9.88,3.0,31,This is a Health product in the Pet Supplies category.
11989,Pet Supplies Product 11989,Pet Supplies,Toys,12.54,5.0,451,This is a Toys product in the Pet Supplies category.
11990,Pet Supplies Product 11990,Pet Supplies,Grooming,5.08,4.4,38,This is a Grooming product in the Pet Supplies category.
11991,Pet Supplies Product 11991,Pet Supplies,Accessories,9.91,4.2,296,This is a Accessories product in the Pet Supplies category.
11992,Pet Supplies Product 11992,Pet Supplies,Food,12.71,3.4,507,This is a Food product in the Pet Supplies category.
11993,Pet Supplies Product 11993,Pet Supplies,Health,8.89,5.0,101,This is a Health product in the Pet Supplies category.
11994,Pet Supplies Product 11994,Pet Supplies,Health,14.6,3.9,453,This is a Health product in the Pet Supplies category.
11995,Pet Supplies Product 11995,Pet Supplies,Toys,14.89,3.9,90,This is a Toys product in the Pet Supplies category.
11996,Pet Supplies Product 11996,Pet Supplies,Food,19.65,5.0,284,This is a Food product in the Pet Supplies category.
